week_start,cash_flow_usd,revenue_usd,procurement_cost_usd,logistics_cost_usd,operational_cost_usd,sla_penalty_usd,transactions,avg_dso,avg_dpo,avg_cash_conversion_cycle,rolling_mean_13w,rolling_std_13w,ci95_lower_mean,ci95_upper_mean,pi95_lower,pi95_upper,forecast_mean,forecast_std,forecast_lower,forecast_upper,trailing_stress_threshold,stress_eligible,stress,stress_reason,iso_week,month
2024-02-05,-51915027.78,5558487.61,2381088.82,92663.0,178977.16999999998,206012.08,290,57.856655172413795,67.55975862068965,34.67165517241379,-76328323.37461539,16362914.640222479,-86216333.73004049,-66440313.01919028,-113325870.36148894,-39330776.38774184,-77906616.42076923,14718815.62096816,-111186755.35086474,-44626477.49067372,-101890849.08399999,True,False,normal,6,2
2024-02-12,-68646937.13,7293168.04,1325472.49,161673.09,108325.96,202201.08,307,57.74302931596091,69.13553745928338,33.21768729641694,-75340329.45846154,16412906.306287117,-85258549.4753437,-65422109.441579364,-112450910.64827788,-38229748.26864519,-76328323.37461539,16362914.640222479,-113325870.36148894,-39330776.38774184,-101890849.08399999,True,False,normal,7,2
2024-02-19,-78832787.66,4395926.89,2968215.3,102612.47,119214.51999999999,486105.76,318,57.39641509433962,70.5593396226415,31.18867924528302,-77279097.92923076,15068023.16631813,-86384613.19838047,-68173582.66008106,-111348816.39642766,-43209379.462033875,-75340329.45846154,16412906.306287117,-112450910.64827788,-38229748.26864519,-101890849.08399999,True,False,normal,8,2
2024-02-26,-78721503.12,6383891.06,1789160.92,141072.49,245199.79,340593.64,323,57.101052631578945,66.861826625387,35.52708978328173,-77080393.9453846,15027491.492998712,-86161416.16947986,-67999371.72128935,-111058467.82962891,-43102320.06114029,-77279097.92923076,15068023.16631813,-111348816.39642766,-43209379.462033875,-101890849.08399999,True,False,normal,9,2
2024-03-04,-77510392.76,5098906.6,1881966.79,168278.75,129972.20999999999,336610.88,314,57.43633757961783,67.82197452229299,34.69079617834395,-76271662.27615383,14668071.543310886,-85135489.1983972,-67407835.35391046,-109437065.75485149,-43106258.797456175,-77080393.9453846,15027491.492998712,-111058467.82962891,-43102320.06114029,-101890849.08399999,True,False,normal,10,3
2024-03-11,-92208628.77,4043040.2399999998,3457006.04,110809.86,148061.85,246014.19,318,57.65905660377359,68.24283018867925,34.40616352201258,-74944472.39307691,11941912.08885209,-82160897.64459556,-67728047.14155826,-101945863.24152365,-47943081.54463017,-76271662.27615383,14668071.543310886,-109437065.75485149,-43106258.797456175,-101890849.08399999,True,False,normal,11,3
2024-03-18,-100837434.83,5221445.31,1874438.6199999999,133694.0,104542.85,329914.27,328,57.299420731707315,68.50405487804879,34.65426829268293,-77224919.73461539,13844574.897602132,-85591112.61430195,-68858726.85492882,-108528347.12207016,-45921492.347160615,-74944472.39307691,11941912.08885209,-101945863.24152365,-47943081.54463017,-101890849.08399999,True,False,normal,12,3
2024-03-25,-91500492.42999999,9035424.67,2368111.79,123384.41,178072.12,199332.47,312,57.95227564102564,66.55592948717948,37.34003205128205,-78650296.69,14315922.451045904,-87301322.04555853,-69999271.33444147,-111019469.61479424,-46281123.765205756,-77224919.73461539,13844574.897602132,-108528347.12207016,-45921492.347160615,-101947891.478,True,False,normal,13,3
2024-04-01,-60872101.48,4749421.17,1690603.01,98519.72,138335.91,261393.68,280,58.76103571428572,68.49503571428572,34.893857142857144,-76228418.73461539,14466340.322731178,-84970340.7003175,-67486496.76891327,-108937695.63218607,-43519141.8370447,-78650296.69,14315922.451045904,-111019469.61479424,-46281123.765205756,-100780392.436,True,False,normal,14,4
2024-04-08,-104971676.32,8306590.54,1959358.47,141031.68,172848.44,179788.05,325,57.21916923076923,68.30661538461538,34.05716923076923,-79386676.16153847,15958718.693128625,-89030433.35068105,-69742918.97239588,-115470311.48454812,-43303040.83852882,-76228418.73461539,14466340.322731178,-108937695.63218607,-43519141.8370447,-100780392.436,True,True,below-prior-52w-p10,15,4
2024-04-15,-68476475.22,4415218.26,3514545.87,128868.72,159955.0,261943.8,311,57.65996784565916,67.48771704180065,35.15675241157556,-79924683.89230768,15413397.911809959,-89238907.03135794,-70610460.75325742,-114775315.70259586,-45074052.08201951,-79386676.16153847,15958718.693128625,-115470311.48454812,-43303040.83852882,-101947891.478,True,False,normal,16,4
2024-04-22,-92252990.66,4952268.65,2116186.09,103829.78,156725.56,378254.62,329,57.750182370820674,68.61416413373861,34.200820668693005,-81167533.45692308,15727155.822257297,-90671358.60367273,-71663708.31017344,-116727591.01986682,-45607475.89397934,-79924683.89230768,15413397.911809959,-114775315.70259586,-45074052.08201951,-101947891.478,True,False,normal,17,4
2024-04-29,-66166443.559999995,7993787.39,1574074.01,210876.02000000002,126795.6,291695.01,298,58.25161073825503,67.82842281879195,35.25375838926175,-79454837.82461537,16078597.578329679,-89171037.09906659,-69738638.55016416,-115809526.61123337,-43100149.03799738,-81167533.45692308,15727155.822257297,-116727591.01986682,-45607475.89397934,-101947891.478,True,False,normal,18,4
2024-05-06,-63053780.7,8247836.26,1501371.96,133954.12,133600.36,192289.56,301,58.963222591362126,67.4482392026578,35.42843853820598,-80311664.9723077,14728841.187300218,-89212214.62288365,-71411115.32173175,-113614472.31873342,-47008857.62588197,-79454837.82461537,16078597.578329679,-115809526.61123337,-43100149.03799738,-101947891.478,True,False,normal,19,5
2024-05-13,-92700214.03,6351150.91,2456970.75,98796.75,128323.69,271279.05,320,58.5696875,68.0458125,35.1265,-82161917.04153846,14651993.036820034,-91016027.81955099,-73307806.26352593,-115290966.03740384,-49032868.04567309,-80311664.9723077,14728841.187300218,-113614472.31873342,-47008857.62588197,-101947891.478,True,False,normal,20,5
2024-05-20,-75393529.0,4495531.96,2174790.08,110002.79,151549.21,234960.77999999997,288,56.718298611111116,68.39100694444444,34.107326388888886,-81897358.68307692,14747849.812285282,-90809395.13076863,-72985322.23538521,-115243145.6887812,-48551571.67737264,-82161917.04153846,14651993.036820034,-115290966.03740384,-49032868.04567309,-101947891.478,True,False,normal,21,5
2024-05-27,-87098458.04,8973203.98,1560914.98,127502.43,159222.9,166130.87,339,57.72631268436579,67.85802359882005,35.65047197640118,-82541739.83076923,14780494.785262942,-91473503.43819702,-73609976.22334144,-115961339.10942012,-49122140.55211834,-81897358.68307692,14747849.812285282,-115243145.6887812,-48551571.67737264,-100780392.436,True,False,normal,22,5
2024-06-03,-102409317.76,6869944.12,1947143.4,131186.29,139563.65,255058.93,317,57.757287066246064,69.27488958990536,34.12384858044164,-84457041.75384615,15661187.571133442,-93921002.68541262,-74993080.82227969,-119867941.08158177,-49046142.42611053,-82541739.83076923,14780494.785262942,-115961339.10942012,-49122140.55211834,-99617596.68699999,True,True,below-prior-52w-p10,23,6
2024-06-10,-81635746.46,5480639.7,2123662.76,168631.0,78424.51,258764.08,325,56.71670769230769,69.47326153846154,31.94356923076923,-83643743.11461538,15498782.878905088,-93009563.87287945,-74277922.35635132,-118687435.53797485,-48600050.69125591,-84457041.75384615,15661187.571133442,-119867941.08158177,-49046142.42611053,-100780392.436,True,False,normal,24,6
2024-06-17,-87225482.67,7262567.04,1737661.0999999999,109962.44,123697.0,161202.97,307,58.164820846905535,67.69228013029316,36.18885993485342,-82596669.87153846,14678500.040522527,-91466798.67157607,-73726541.07150085,-115785652.81783547,-49407686.925241455,-83643743.11461538,15498782.878905088,-118687435.53797485,-48600050.69125591,-100780392.436,True,False,normal,25,6
2024-06-24,-82616127.07000001,8004233.18,1984298.77,218771.37,185877.03,184993.33000000002,313,57.26971246006389,69.15348242811501,32.23252396166134,-81913257.15153846,14434192.609360158,-90635752.44847739,-73190761.85459954,-114549846.11043096,-49276668.19264596,-82596669.87153846,14678500.040522527,-115785652.81783547,-49407686.925241455,-100780392.436,True,False,normal,26,6
2024-07-01,-79181007.4,5978885.47,2321921.16,161521.15,210490.41999999998,212745.58,317,58.05744479495268,70.23018927444795,32.9896214511041,-83321634.53,13035528.704269629,-91198925.68810548,-75444343.37189452,-112795759.17949443,-53847509.88050558,-81913257.15153846,14434192.609360158,-114549846.11043096,-49276668.19264596,-100780392.436,True,False,normal,27,7
2024-07-08,-99756360.3,5530479.76,3132783.04,225753.46000000002,207377.37,123494.52,333,57.67795795795795,66.61765765765766,35.39594594594595,-82920456.37461537,12377344.000106784,-90400010.4966462,-75440902.25258455,-110906385.30508749,-54934527.44414325,-83321634.53,13035528.704269629,-112795759.17949443,-53847509.88050558,-100130978.233,True,False,normal,28,7
2024-07-15,-85854000.13,5853113.2,3255077.14,101945.67,137859.87,275000.98,297,56.99185185185185,67.6874074074074,34.54902356902357,-84257189.06,11601478.769950494,-91267892.51582119,-77246485.60417882,-110488839.43195496,-58025538.68804504,-82920456.37461537,12377344.000106784,-110906385.30508749,-54934527.44414325,-100729327.377,True,False,normal,29,7
2024-07-22,-90005078.63,3342219.76,2349365.05,117906.75,109882.85,322291.76,278,57.915683453237406,66.7563309352518,36.35791366906475,-84084272.75,11488575.507956676,-91026749.44742866,-77141796.05257134,-110060641.96743989,-58107903.5325601,-84257189.06,11601478.769950494,-110488839.43195496,-58025538.68804504,-100729327.377,True,False,normal,30,7
2024-07-29,-68287938.76,4392666.64,1366741.02,135744.03,234371.46,405648.34,307,57.22908794788273,68.40879478827361,33.56938110749186,-84247464.68846154,11224889.606553495,-91030597.59042451,-77464331.78649858,-109627624.01656061,-58867305.36036247,-84084272.75,11488575.507956676,-110060641.96743989,-58107903.5325601,-100729327.377,True,False,normal,31,7
2024-08-05,-79462516.26,6110740.72,2378887.62,162412.87,75618.75,229682.6,324,56.92885802469136,68.53141975308642,34.41947530864198,-85509675.11615385,9420677.494581368,-91202533.55058947,-79816816.68171823,-106810400.92921825,-64208949.303089455,-84247464.68846154,11224889.606553495,-109627624.01656061,-58867305.36036247,-100729327.377,True,False,normal,32,8
2024-08-12,-99913474.7,3903176.23,2637727.5700000003,196265.83,195595.56,188987.93,324,58.53734567901234,67.43746913580247,36.154074074074074,-86064541.32153846,10069562.931124838,-92149517.30086762,-79979565.34220931,-108832436.64293739,-63296646.000139534,-85509675.11615385,9420677.494581368,-106810400.92921825,-64208949.303089455,-100729327.377,True,False,normal,33,8
2024-08-19,-95987898.02,3711485.42,1611914.37,91446.39,183806.71,187610.1,311,57.823536977491955,67.56948553054663,34.435884244372986,-87648723.55384615,9868850.16182233,-93612410.02058133,-81685037.08711097,-109962795.07450965,-65334652.03318265,-86064541.32153846,10069562.931124838,-108832436.64293739,-63296646.000139534,-100745038.817,True,False,normal,34,8
2024-08-26,-59181856.25,9453958.54,1501663.68,167348.2,166323.62,248988.22,329,58.15337386018237,68.37063829787233,34.924741641337384,-85501292.64692308,12645292.967006044,-93142766.70911619,-77859818.58472997,-114093070.5175694,-56909514.77627676,-87648723.55384615,9868850.16182233,-109962795.07450965,-65334652.03318265,-100745038.817,True,False,normal,35,8
2024-09-02,-89368128.04,5829825.83,1586066.99,154587.36000000002,87028.21,197667.61,300,57.17986666666666,67.09873333333333,36.34856666666666,-84498124.20692308,11672009.979157062,-91551449.24590042,-77444799.16794574,-110889249.94033025,-58106998.47351591,-85501292.64692308,12645292.967006044,-114093070.5175694,-56909514.77627676,-100745038.817,True,False,normal,36,9
2024-09-09,-65115017.94,7401975.71,2186658.0300000003,112022.23,197993.9,220905.43,303,58.17577557755775,66.68250825082508,35.57874587458746,-83227298.93615386,12849599.365792567,-90992234.11950412,-75462363.7528036,-112281026.02275725,-54173571.84955047,-84498124.20692308,11672009.979157062,-110889249.94033025,-58106998.47351591,-100745038.817,True,False,normal,37,9
2024-09-16,-81956337.26,10394721.66,2333437.65,104714.43,116385.63,281834.76,334,58.85988023952096,67.48793413173654,36.477904191616766,-82821980.05846153,12795964.96506223,-90554504.29782723,-75089455.81909584,-111754436.49709274,-53889523.619830325,-83227298.93615386,12849599.365792567,-112281026.02275725,-54173571.84955047,-100745038.817,True,False,normal,38,9
2024-09-23,-65124357.55,8283801.350000001,1628935.13,227877.19,190862.09,228886.87,334,58.59374251497007,68.0975748502994,37.12769461077844,-81476459.32615384,13706654.591567427,-89759307.79903513,-73193610.85327256,-112468040.4982394,-50484878.15406829,-82821980.05846153,12795964.96506223,-111754436.49709274,-53889523.619830325,-99897763.26,True,False,normal,39,9
2024-09-30,-80252046.04,6674427.79,2526868.98,114981.28,174805.98,187071.0,319,57.375078369905964,69.62131661442007,32.46664576802508,-81558846.91384616,13694921.227626042,-89834604.98586017,-73283088.84183216,-112523898.23515144,-50593795.59254089,-81476459.32615384,13706654.591567427,-112468040.4982394,-50484878.15406829,-99379514.072,True,False,normal,40,9
2024-10-07,-76120101.23,6430891.68,1958690.67,104703.86,112895.99,251260.78999999998,307,58.84123778501628,67.9514657980456,35.85312703583062,-79740673.13923076,12603128.064009227,-87356667.20555301,-72124679.0729085,-108237113.59511192,-51244232.683349594,-81558846.91384616,13694921.227626042,-112523898.23515144,-50593795.59254089,-99379514.072,True,False,normal,41,10
2024-10-14,-83705565.2,4376939.09,2407969.57,151409.17,179290.48,256142.22,310,58.3421935483871,69.0464193548387,34.290129032258065,-79575408.91384615,12530158.906603403,-87147308.15965997,-72003509.66803233,-107906861.65885347,-51243956.168838836,-79740673.13923076,12603128.064009227,-108237113.59511192,-51244232.683349594,-99379514.072,True,False,normal,42,10
2024-10-21,-85069332.04,4665995.7,1275354.34,216528.11,60017.73,253103.4,304,58.36881578947368,67.99171052631579,34.98358552631579,-79195736.09923077,12259655.374522729,-86604171.69659299,-71787300.50186855,-106915563.87654015,-51475908.32192138,-79575408.91384615,12530158.906603403,-107906861.65885347,-51243956.168838836,-99379514.072,True,False,normal,43,10
2024-10-28,-60756312.08,10109545.84,2866291.97,104091.46,182626.84,343709.92,289,58.54948096885813,67.57986159169549,34.89259515570934,-78616380.20076923,12975164.166751912,-86457193.43393289,-70775566.96760558,-107954016.95295087,-49278743.4485876,-79195736.09923077,12259655.374522729,-106915563.87654015,-51475908.32192138,-99379514.072,True,False,normal,44,10
2024-11-04,-69161833.52,4522885.95,2718221.8000000003,164172.24,194408.86000000002,181984.92,315,57.99193650793651,68.06593650793651,35.59511111111111,-77824019.99,13231179.329558184,-85819541.63768727,-69828498.34231272,-107740522.62418003,-47907517.355819955,-78616380.20076923,12975164.166751912,-107954016.95295087,-49278743.4485876,-99379514.072,True,False,normal,45,11
2024-11-11,-42787350.68,6401450.54,1043801.58,91923.75,146576.08,266416.33999999997,306,58.05790849673203,68.59800653594772,34.83241830065359,-73429702.7576923,14689460.941914126,-82306455.16415016,-64552950.35123445,-106643468.96987872,-40215936.545505896,-77824019.99,13231179.329558184,-107740522.62418003,-47907517.355819955,-99379514.072,True,False,normal,46,11
2024-11-18,-86550353.42999999,5926267.43,2176456.96,135817.17,152686.7,242975.31,314,58.256656050955414,67.79426751592356,35.76576433121019,-72703737.78923076,13680250.749955634,-80970630.58031447,-64436844.998147056,-103635618.26665737,-41771857.31180416,-73429702.7576923,14689460.941914126,-106643468.96987872,-40215936.545505896,-99379514.072,True,False,normal,47,11
2024-11-25,-97283550.27,9550892.18,1612222.48,182472.53,355104.88,132421.84,335,58.61650746268656,67.70188059701493,36.19725373134328,-75634637.32923077,14592934.336898273,-84453059.2920631,-66816215.36639844,-108630151.00615193,-42639123.65230961,-72703737.78923076,13680250.749955634,-103635618.26665737,-41771857.31180416,-99379514.072,True,False,normal,48,11
2024-12-02,-94396721.25,4722217.68,2917394.9699999997,224331.6,105165.0,308321.83,339,58.5287610619469,68.01545722713865,35.51061946902655,-76021452.19153847,15046889.717616536,-85114196.64545128,-66928707.73762565,-110043386.64356914,-41999517.739507794,-75634637.32923077,14592934.336898273,-108630151.00615193,-42639123.65230961,-99509079.29699999,True,False,normal,49,12
2024-12-09,-85345456.46,5502470.72,2062807.26,74134.99,134308.65,240180.38,323,58.077275541795665,67.15068111455108,36.11613003095975,-77577639.77,14870023.179966459,-86563504.84488621,-68591774.69511378,-111199668.20400201,-43955611.335997984,-76021452.19153847,15046889.717616536,-110043386.64356914,-41999517.739507794,-99509079.29699999,True,False,normal,50,12
2024-12-16,-76409041.82,6595481.68,1645247.9200000002,118096.34,140751.93,504738.91,345,57.99173913043479,68.80733333333333,34.53486956521739,-77150924.73615384,14813385.240977315,-86102563.84705086,-68199285.62525682,-110644891.33917621,-43656958.133131474,-77577639.77,14870023.179966459,-111199668.20400201,-43955611.335997984,-97153985.045,True,False,normal,51,12
2024-12-23,-60306785.45,7799923.36,1448904.24,134906.47,127442.51,287561.74,308,56.830357142857146,67.54113636363635,33.555487012987015,-76780342.26692308,15194675.574618831,-85962392.82042478,-67598291.71342139,-111136429.54616447,-42424254.9876817,-77150924.73615384,14813385.240977315,-110644891.33917621,-43656958.133131474,-97153985.045,True,False,normal,52,12
2024-12-30,-7155276.21,2594527.6,291586.9,37495.130000000005,31734.58,25844.989999999998,88,58.58227272727272,67.60386363636364,37.256477272727274,-71157513.81846155,24486602.611202084,-85954619.68330358,-56360407.953619525,-126523214.28052373,-15791813.356399372,-76780342.26692308,15194675.574618831,-111136429.54616447,-42424254.9876817,-97153985.045,True,False,normal,1,12
