shipment_id,source_row,quality_score,selected,conflict_columns,resolution
SHP-00063512,31494,15,True,,exact duplicate; retained first source row
SHP-00063512,61479,15,False,,exact duplicate; retained first source row
SHP-00084953,31512,15,True,,exact duplicate; retained first source row
SHP-00084953,32899,15,False,,exact duplicate; retained first source row
SHP-00034055,31540,14,True,,exact duplicate; retained first source row
SHP-00034055,56094,14,False,,exact duplicate; retained first source row
SHP-00030770,31568,14,True,,exact duplicate; retained first source row
SHP-00030770,42354,14,False,,exact duplicate; retained first source row
SHP-00049761,31577,15,True,,exact duplicate; retained first source row
SHP-00049761,87284,15,False,,exact duplicate; retained first source row
SHP-00059157,31612,14,True,,exact duplicate; retained first source row
SHP-00059157,49876,14,False,,exact duplicate; retained first source row
SHP-00058911,31620,14,True,,exact duplicate; retained first source row
SHP-00058911,81758,14,False,,exact duplicate; retained first source row
SHP-00084321,31635,15,True,,exact duplicate; retained first source row
SHP-00084321,80234,15,False,,exact duplicate; retained first source row
SHP-00009865,31646,15,True,,exact duplicate; retained first source row
SHP-00009865,40269,15,False,,exact duplicate; retained first source row
SHP-00002902,31690,14,True,,exact duplicate; retained first source row
SHP-00002902,66046,14,False,,exact duplicate; retained first source row
SHP-00084856,31693,15,True,,exact duplicate; retained first source row
SHP-00084856,67137,15,False,,exact duplicate; retained first source row
SHP-00028369,31705,15,True,,exact duplicate; retained first source row
SHP-00028369,40629,15,False,,exact duplicate; retained first source row
SHP-00062042,31727,15,True,,exact duplicate; retained first source row
SHP-00062042,80849,15,False,,exact duplicate; retained first source row
SHP-00033300,31748,15,True,,exact duplicate; retained first source row
SHP-00033300,63873,15,False,,exact duplicate; retained first source row
SHP-00006893,31764,15,True,,exact duplicate; retained first source row
SHP-00006893,73678,15,False,,exact duplicate; retained first source row
SHP-00047827,31776,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00047827,76362,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00032540,31836,14,True,,exact duplicate; retained first source row
SHP-00032540,83054,14,False,,exact duplicate; retained first source row
SHP-00050987,31893,15,True,,exact duplicate; retained first source row
SHP-00050987,63830,15,False,,exact duplicate; retained first source row
SHP-00007837,31926,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00007837,70608,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00055492,31962,15,True,,exact duplicate; retained first source row
SHP-00055492,44455,15,False,,exact duplicate; retained first source row
SHP-00015839,32004,14,True,,exact duplicate; retained first source row
SHP-00015839,35275,14,False,,exact duplicate; retained first source row
SHP-00050620,32039,15,True,,exact duplicate; retained first source row
SHP-00050620,83789,15,False,,exact duplicate; retained first source row
SHP-00078811,32043,15,True,,exact duplicate; retained first source row
SHP-00078811,37916,15,False,,exact duplicate; retained first source row
SHP-00044724,32067,15,True,,exact duplicate; retained first source row
SHP-00044724,81422,15,False,,exact duplicate; retained first source row
SHP-00004703,32174,14,True,,exact duplicate; retained first source row
SHP-00004703,44354,14,False,,exact duplicate; retained first source row
SHP-00038225,32183,14,True,,exact duplicate; retained first source row
SHP-00038225,36881,14,False,,exact duplicate; retained first source row
SHP-00046240,32210,14,True,,exact duplicate; retained first source row
SHP-00046240,52724,14,False,,exact duplicate; retained first source row
SHP-00039194,32220,15,True,,exact duplicate; retained first source row
SHP-00039194,85874,15,False,,exact duplicate; retained first source row
SHP-00030500,32226,15,True,,exact duplicate; retained first source row
SHP-00030500,52200,15,False,,exact duplicate; retained first source row
SHP-00037218,32241,14,True,,exact duplicate; retained first source row
SHP-00037218,64252,14,False,,exact duplicate; retained first source row
SHP-00040532,32271,15,True,,exact duplicate; retained first source row
SHP-00040532,75619,15,False,,exact duplicate; retained first source row
SHP-00052180,32305,15,True,,exact duplicate; retained first source row
SHP-00052180,55623,15,False,,exact duplicate; retained first source row
SHP-00033574,32362,14,True,,exact duplicate; retained first source row
SHP-00033574,63275,14,False,,exact duplicate; retained first source row
SHP-00057371,32393,15,True,,exact duplicate; retained first source row
SHP-00057371,61630,15,False,,exact duplicate; retained first source row
SHP-00082947,32409,14,True,,exact duplicate; retained first source row
SHP-00082947,85156,14,False,,exact duplicate; retained first source row
SHP-00062832,32505,15,True,,exact duplicate; retained first source row
SHP-00062832,62949,15,False,,exact duplicate; retained first source row
SHP-00085036,32506,15,True,,exact duplicate; retained first source row
SHP-00085036,40894,15,False,,exact duplicate; retained first source row
SHP-00023541,32514,15,True,,exact duplicate; retained first source row
SHP-00023541,55703,15,False,,exact duplicate; retained first source row
SHP-00080414,32523,14,True,,exact duplicate; retained first source row
SHP-00080414,35917,14,False,,exact duplicate; retained first source row
SHP-00023956,32545,15,True,,exact duplicate; retained first source row
SHP-00023956,51201,15,False,,exact duplicate; retained first source row
SHP-00000210,32705,15,True,,exact duplicate; retained first source row
SHP-00000210,65968,15,False,,exact duplicate; retained first source row
SHP-00032831,32736,15,True,,exact duplicate; retained first source row
SHP-00032831,57023,15,False,,exact duplicate; retained first source row
SHP-00008880,32745,14,True,,exact duplicate; retained first source row
SHP-00008880,41408,14,False,,exact duplicate; retained first source row
SHP-00056323,32803,15,True,,exact duplicate; retained first source row
SHP-00056323,35982,15,False,,exact duplicate; retained first source row
SHP-00081545,32851,15,True,,exact duplicate; retained first source row
SHP-00081545,74174,15,False,,exact duplicate; retained first source row
SHP-00042079,32855,15,True,,exact duplicate; retained first source row
SHP-00042079,45807,15,False,,exact duplicate; retained first source row
SHP-00000146,32871,15,True,,exact duplicate; retained first source row
SHP-00000146,70156,15,False,,exact duplicate; retained first source row
SHP-00040407,32909,14,True,,exact duplicate; retained first source row
SHP-00040407,62305,14,False,,exact duplicate; retained first source row
SHP-00065211,32941,15,True,,exact duplicate; retained first source row
SHP-00065211,88189,15,False,,exact duplicate; retained first source row
SHP-00021409,32969,15,True,,exact duplicate; retained first source row
SHP-00021409,47555,15,False,,exact duplicate; retained first source row
SHP-00021885,33146,14,True,,exact duplicate; retained first source row
SHP-00021885,78952,14,False,,exact duplicate; retained first source row
SHP-00012704,33162,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00012704,48002,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00009211,33173,15,True,,exact duplicate; retained first source row
SHP-00009211,42612,15,False,,exact duplicate; retained first source row
SHP-00002252,33222,14,True,,exact duplicate; retained first source row
SHP-00002252,72053,14,False,,exact duplicate; retained first source row
SHP-00015925,33241,15,True,,exact duplicate; retained first source row
SHP-00015925,86012,15,False,,exact duplicate; retained first source row
SHP-00076097,33242,15,True,,exact duplicate; retained first source row
SHP-00076097,56112,15,False,,exact duplicate; retained first source row
SHP-00007178,33244,15,True,,exact duplicate; retained first source row
SHP-00007178,78856,15,False,,exact duplicate; retained first source row
SHP-00040584,33276,14,True,,exact duplicate; retained first source row
SHP-00040584,77238,14,False,,exact duplicate; retained first source row
SHP-00030535,33326,15,True,,exact duplicate; retained first source row
SHP-00030535,55976,15,False,,exact duplicate; retained first source row
SHP-00061084,33342,15,True,,exact duplicate; retained first source row
SHP-00061084,74097,15,False,,exact duplicate; retained first source row
SHP-00074297,33375,15,True,,exact duplicate; retained first source row
SHP-00074297,55483,15,False,,exact duplicate; retained first source row
SHP-00081098,33379,14,True,,exact duplicate; retained first source row
SHP-00081098,40844,14,False,,exact duplicate; retained first source row
SHP-00060081,33417,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00060081,41068,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00025033,33433,14,True,,exact duplicate; retained first source row
SHP-00025033,77181,14,False,,exact duplicate; retained first source row
SHP-00064734,33541,14,True,,exact duplicate; retained first source row
SHP-00064734,88071,14,False,,exact duplicate; retained first source row
SHP-00001475,33573,15,True,,exact duplicate; retained first source row
SHP-00001475,71497,15,False,,exact duplicate; retained first source row
SHP-00066567,33642,14,True,,exact duplicate; retained first source row
SHP-00066567,58167,14,False,,exact duplicate; retained first source row
SHP-00034478,33665,15,True,,exact duplicate; retained first source row
SHP-00034478,50959,15,False,,exact duplicate; retained first source row
SHP-00004720,33685,15,True,,exact duplicate; retained first source row
SHP-00004720,87967,15,False,,exact duplicate; retained first source row
SHP-00070797,33731,15,True,,exact duplicate; retained first source row
SHP-00070797,84082,15,False,,exact duplicate; retained first source row
SHP-00061159,33735,14,True,,exact duplicate; retained first source row
SHP-00061159,55614,14,False,,exact duplicate; retained first source row
SHP-00059957,33761,14,True,,exact duplicate; retained first source row
SHP-00059957,84988,14,False,,exact duplicate; retained first source row
SHP-00082369,33767,15,True,,exact duplicate; retained first source row
SHP-00082369,40141,15,False,,exact duplicate; retained first source row
SHP-00057126,33779,15,True,,exact duplicate; retained first source row
SHP-00057126,66535,15,False,,exact duplicate; retained first source row
SHP-00028057,33785,15,True,,exact duplicate; retained first source row
SHP-00028057,59315,15,False,,exact duplicate; retained first source row
SHP-00009688,33803,15,True,,exact duplicate; retained first source row
SHP-00009688,38620,15,False,,exact duplicate; retained first source row
SHP-00053619,33838,14,True,,exact duplicate; retained first source row
SHP-00053619,46165,14,False,,exact duplicate; retained first source row
SHP-00036893,33877,15,True,,exact duplicate; retained first source row
SHP-00036893,53661,15,False,,exact duplicate; retained first source row
SHP-00023477,33881,14,True,,exact duplicate; retained first source row
SHP-00023477,49117,14,False,,exact duplicate; retained first source row
SHP-00042304,33886,15,True,,exact duplicate; retained first source row
SHP-00042304,55946,15,False,,exact duplicate; retained first source row
SHP-00015777,33933,15,True,,exact duplicate; retained first source row
SHP-00015777,72703,15,False,,exact duplicate; retained first source row
SHP-00036414,33984,14,True,,exact duplicate; retained first source row
SHP-00036414,46051,14,False,,exact duplicate; retained first source row
SHP-00005648,33994,15,True,,exact duplicate; retained first source row
SHP-00005648,65223,15,False,,exact duplicate; retained first source row
SHP-00081097,34022,15,True,,exact duplicate; retained first source row
SHP-00081097,66691,15,False,,exact duplicate; retained first source row
SHP-00078397,34025,15,True,,exact duplicate; retained first source row
SHP-00078397,75796,15,False,,exact duplicate; retained first source row
SHP-00026519,34031,14,True,,exact duplicate; retained first source row
SHP-00026519,56001,14,False,,exact duplicate; retained first source row
SHP-00028509,34050,15,True,,exact duplicate; retained first source row
SHP-00028509,72313,15,False,,exact duplicate; retained first source row
SHP-00075824,34068,15,True,,exact duplicate; retained first source row
SHP-00075824,47660,15,False,,exact duplicate; retained first source row
SHP-00014746,34105,15,True,,exact duplicate; retained first source row
SHP-00014746,61708,15,False,,exact duplicate; retained first source row
SHP-00043930,34115,15,True,,exact duplicate; retained first source row
SHP-00043930,48872,15,False,,exact duplicate; retained first source row
SHP-00009843,34136,14,True,,exact duplicate; retained first source row
SHP-00009843,49930,14,False,,exact duplicate; retained first source row
SHP-00079876,34169,15,True,,exact duplicate; retained first source row
SHP-00079876,71575,15,False,,exact duplicate; retained first source row
SHP-00042855,34200,14,True,,exact duplicate; retained first source row
SHP-00042855,46805,14,False,,exact duplicate; retained first source row
SHP-00074130,34211,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00074130,62090,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00003213,34217,15,True,,exact duplicate; retained first source row
SHP-00003213,69332,15,False,,exact duplicate; retained first source row
SHP-00046441,34254,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00046441,42218,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00030704,34270,15,True,,exact duplicate; retained first source row
SHP-00030704,65661,15,False,,exact duplicate; retained first source row
SHP-00058267,34308,15,True,,exact duplicate; retained first source row
SHP-00058267,71838,15,False,,exact duplicate; retained first source row
SHP-00005169,34321,15,True,,exact duplicate; retained first source row
SHP-00005169,71557,15,False,,exact duplicate; retained first source row
SHP-00082918,34352,15,True,,exact duplicate; retained first source row
SHP-00082918,39607,15,False,,exact duplicate; retained first source row
SHP-00052782,34374,15,True,,exact duplicate; retained first source row
SHP-00052782,74419,15,False,,exact duplicate; retained first source row
SHP-00035371,34401,15,True,,exact duplicate; retained first source row
SHP-00035371,39732,15,False,,exact duplicate; retained first source row
SHP-00009744,34428,15,True,,exact duplicate; retained first source row
SHP-00009744,66515,15,False,,exact duplicate; retained first source row
SHP-00024773,34429,15,True,,exact duplicate; retained first source row
SHP-00024773,44823,15,False,,exact duplicate; retained first source row
SHP-00000813,34453,15,True,,exact duplicate; retained first source row
SHP-00000813,39038,15,False,,exact duplicate; retained first source row
SHP-00055875,34537,15,True,,exact duplicate; retained first source row
SHP-00055875,42035,15,False,,exact duplicate; retained first source row
SHP-00058302,34546,15,True,,exact duplicate; retained first source row
SHP-00058302,62924,15,False,,exact duplicate; retained first source row
SHP-00083399,34664,15,True,,exact duplicate; retained first source row
SHP-00083399,88346,15,False,,exact duplicate; retained first source row
SHP-00060018,34667,15,True,,exact duplicate; retained first source row
SHP-00060018,52713,15,False,,exact duplicate; retained first source row
SHP-00082581,34718,15,True,,exact duplicate; retained first source row
SHP-00082581,73657,15,False,,exact duplicate; retained first source row
SHP-00079121,34763,15,True,,exact duplicate; retained first source row
SHP-00079121,85452,15,False,,exact duplicate; retained first source row
SHP-00082163,34833,14,True,,exact duplicate; retained first source row
SHP-00082163,80826,14,False,,exact duplicate; retained first source row
SHP-00072117,34860,14,True,,exact duplicate; retained first source row
SHP-00072117,77099,14,False,,exact duplicate; retained first source row
SHP-00060442,34864,14,True,,exact duplicate; retained first source row
SHP-00060442,71428,14,False,,exact duplicate; retained first source row
SHP-00004130,34877,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00004130,64389,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00059675,34888,6,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00059675,48688,14,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00081965,34931,14,True,,exact duplicate; retained first source row
SHP-00081965,79693,14,False,,exact duplicate; retained first source row
SHP-00051576,34951,15,True,,exact duplicate; retained first source row
SHP-00051576,56664,15,False,,exact duplicate; retained first source row
SHP-00017123,34954,15,True,,exact duplicate; retained first source row
SHP-00017123,74276,15,False,,exact duplicate; retained first source row
SHP-00000188,34970,14,True,,exact duplicate; retained first source row
SHP-00000188,84755,14,False,,exact duplicate; retained first source row
SHP-00075443,34971,15,True,,exact duplicate; retained first source row
SHP-00075443,57566,15,False,,exact duplicate; retained first source row
SHP-00010559,35010,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00010559,67029,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00027183,35023,14,True,,exact duplicate; retained first source row
SHP-00027183,82893,14,False,,exact duplicate; retained first source row
SHP-00007845,35025,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00007845,66705,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00075981,35055,15,True,,exact duplicate; retained first source row
SHP-00075981,80804,15,False,,exact duplicate; retained first source row
SHP-00019646,35071,15,True,,exact duplicate; retained first source row
SHP-00019646,72440,15,False,,exact duplicate; retained first source row
SHP-00010806,35088,15,True,,exact duplicate; retained first source row
SHP-00010806,60788,15,False,,exact duplicate; retained first source row
SHP-00023697,35113,14,True,,exact duplicate; retained first source row
SHP-00023697,50980,14,False,,exact duplicate; retained first source row
SHP-00015893,35217,15,True,,exact duplicate; retained first source row
SHP-00015893,49312,15,False,,exact duplicate; retained first source row
SHP-00062631,35264,14,True,,exact duplicate; retained first source row
SHP-00062631,86354,14,False,,exact duplicate; retained first source row
SHP-00034968,35344,14,True,,exact duplicate; retained first source row
SHP-00034968,71863,14,False,,exact duplicate; retained first source row
SHP-00082154,35347,15,True,,exact duplicate; retained first source row
SHP-00082154,83436,15,False,,exact duplicate; retained first source row
SHP-00022435,35415,15,True,,exact duplicate; retained first source row
SHP-00022435,63984,15,False,,exact duplicate; retained first source row
SHP-00052336,35417,15,True,,exact duplicate; retained first source row
SHP-00052336,70006,15,False,,exact duplicate; retained first source row
SHP-00052318,35471,15,True,,exact duplicate; retained first source row
SHP-00052318,37558,15,False,,exact duplicate; retained first source row
SHP-00004689,35480,15,True,,exact duplicate; retained first source row
SHP-00004689,55953,15,False,,exact duplicate; retained first source row
SHP-00000825,35482,15,True,,exact duplicate; retained first source row
SHP-00000825,62857,15,False,,exact duplicate; retained first source row
SHP-00052819,35500,15,True,,exact duplicate; retained first source row
SHP-00052819,37576,15,False,,exact duplicate; retained first source row
SHP-00043499,35531,15,True,,exact duplicate; retained first source row
SHP-00043499,56140,15,False,,exact duplicate; retained first source row
SHP-00020739,35543,13,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00020739,38369,15,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00019035,35548,15,True,,exact duplicate; retained first source row
SHP-00019035,71701,15,False,,exact duplicate; retained first source row
SHP-00026537,35620,15,True,,exact duplicate; retained first source row
SHP-00026537,75234,15,False,,exact duplicate; retained first source row
SHP-00038094,35640,15,True,,exact duplicate; retained first source row
SHP-00038094,70681,15,False,,exact duplicate; retained first source row
SHP-00020864,35722,15,True,,exact duplicate; retained first source row
SHP-00020864,48828,15,False,,exact duplicate; retained first source row
SHP-00008020,35728,15,True,,exact duplicate; retained first source row
SHP-00008020,84776,15,False,,exact duplicate; retained first source row
SHP-00048938,35776,14,True,,exact duplicate; retained first source row
SHP-00048938,67234,14,False,,exact duplicate; retained first source row
SHP-00026633,35803,15,True,,exact duplicate; retained first source row
SHP-00026633,49849,15,False,,exact duplicate; retained first source row
SHP-00015686,35862,15,True,,exact duplicate; retained first source row
SHP-00015686,80916,15,False,,exact duplicate; retained first source row
SHP-00007953,35897,15,True,,exact duplicate; retained first source row
SHP-00007953,55867,15,False,,exact duplicate; retained first source row
SHP-00062928,35909,15,True,,exact duplicate; retained first source row
SHP-00062928,36191,15,False,,exact duplicate; retained first source row
SHP-00057033,35952,15,True,,exact duplicate; retained first source row
SHP-00057033,51972,15,False,,exact duplicate; retained first source row
SHP-00063206,36014,15,True,,exact duplicate; retained first source row
SHP-00063206,76314,15,False,,exact duplicate; retained first source row
SHP-00083451,36076,15,True,,exact duplicate; retained first source row
SHP-00083451,49607,15,False,,exact duplicate; retained first source row
SHP-00039836,36175,14,True,,exact duplicate; retained first source row
SHP-00039836,45301,14,False,,exact duplicate; retained first source row
SHP-00053224,36182,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00053224,52321,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00067510,36200,15,True,,exact duplicate; retained first source row
SHP-00067510,42028,15,False,,exact duplicate; retained first source row
SHP-00082294,36244,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00082294,52763,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00020666,36260,14,True,,exact duplicate; retained first source row
SHP-00020666,72905,14,False,,exact duplicate; retained first source row
SHP-00047547,36295,15,True,,exact duplicate; retained first source row
SHP-00047547,56184,15,False,,exact duplicate; retained first source row
SHP-00017115,36297,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00017115,52052,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00055565,36323,14,True,,exact duplicate; retained first source row
SHP-00055565,67145,14,False,,exact duplicate; retained first source row
SHP-00010457,36394,15,True,,exact duplicate; retained first source row
SHP-00010457,39587,15,False,,exact duplicate; retained first source row
SHP-00084039,36483,15,True,,exact duplicate; retained first source row
SHP-00084039,57899,15,False,,exact duplicate; retained first source row
SHP-00075263,36490,15,True,,exact duplicate; retained first source row
SHP-00075263,72848,15,False,,exact duplicate; retained first source row
SHP-00027055,36497,14,True,,exact duplicate; retained first source row
SHP-00027055,77814,14,False,,exact duplicate; retained first source row
SHP-00067384,36500,14,True,,exact duplicate; retained first source row
SHP-00067384,45245,14,False,,exact duplicate; retained first source row
SHP-00039969,36505,14,True,,exact duplicate; retained first source row
SHP-00039969,39448,14,False,,exact duplicate; retained first source row
SHP-00031242,36519,15,True,,exact duplicate; retained first source row
SHP-00031242,65172,15,False,,exact duplicate; retained first source row
SHP-00053111,36531,14,True,,exact duplicate; retained first source row
SHP-00053111,40811,14,False,,exact duplicate; retained first source row
SHP-00058605,36541,11,False,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00058605,71811,15,True,freight_cost_usd,retained highest-quality copy; conflict in freight_cost_usd
SHP-00026855,36548,14,True,,exact duplicate; retained first source row
SHP-00026855,47888,14,False,,exact duplicate; retained first source row
SHP-00028991,36575,15,True,,exact duplicate; retained first source row
SHP-00028991,87076,15,False,,exact duplicate; retained first source row
SHP-00062652,36599,14,True,,exact duplicate; retained first source row
SHP-00062652,76748,14,False,,exact duplicate; retained first source row
SHP-00085074,36619,15,True,,exact duplicate; retained first source row
SHP-00085074,56024,15,False,,exact duplicate; retained first source row
SHP-00001034,36642,15,True,,exact duplicate; retained first source row
SHP-00001034,41358,15,False,,exact duplicate; retained first source row
SHP-00008947,36651,14,True,,exact duplicate; retained first source row
SHP-00008947,39297,14,False,,exact duplicate; retained first source row
SHP-00085051,36694,12,False,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00085051,74035,14,True,transport_mode,retained highest-quality copy; conflict in transport_mode
SHP-00035770,36720,15,True,,exact duplicate; retained first source row
SHP-00035770,62133,15,False,,exact duplicate; retained first source row
SHP-00034074,36733,15,True,,exact duplicate; retained first source row
SHP-00034074,78194,15,False,,exact duplicate; retained first source row
SHP-00073363,36753,15,True,,exact duplicate; retained first source row
SHP-00073363,66348,15,False,,exact duplicate; retained first source row
SHP-00000800,36794,15,True,,exact duplicate; retained first source row
SHP-00000800,61760,15,False,,exact duplicate; retained first source row
SHP-00078457,36808,15,True,,exact duplicate; retained first source row
SHP-00078457,51376,15,False,,exact duplicate; retained first source row
SHP-00042980,36811,15,True,,exact duplicate; retained first source row
SHP-00042980,63645,15,False,,exact duplicate; retained first source row
SHP-00003338,36838,15,True,,exact duplicate; retained first source row
SHP-00003338,49019,15,False,,exact duplicate; retained first source row
SHP-00013557,36840,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00013557,52790,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00034471,36862,15,True,,exact duplicate; retained first source row
SHP-00034471,77911,15,False,,exact duplicate; retained first source row
SHP-00070174,36865,14,True,,exact duplicate; retained first source row
SHP-00070174,78894,14,False,,exact duplicate; retained first source row
SHP-00036912,36878,15,True,,exact duplicate; retained first source row
SHP-00036912,65192,15,False,,exact duplicate; retained first source row
SHP-00001854,36910,14,True,,exact duplicate; retained first source row
SHP-00001854,75982,14,False,,exact duplicate; retained first source row
SHP-00057716,36916,15,True,,exact duplicate; retained first source row
SHP-00057716,51808,15,False,,exact duplicate; retained first source row
SHP-00028346,36917,15,True,,exact duplicate; retained first source row
SHP-00028346,50628,15,False,,exact duplicate; retained first source row
SHP-00040946,36928,15,True,,exact duplicate; retained first source row
SHP-00040946,57943,15,False,,exact duplicate; retained first source row
SHP-00039553,36948,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00039553,52504,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00003132,36961,14,True,,exact duplicate; retained first source row
SHP-00003132,41249,14,False,,exact duplicate; retained first source row
SHP-00067852,36965,14,True,,exact duplicate; retained first source row
SHP-00067852,51408,14,False,,exact duplicate; retained first source row
SHP-00012798,36993,15,True,,exact duplicate; retained first source row
SHP-00012798,77485,15,False,,exact duplicate; retained first source row
SHP-00052861,36999,15,True,,exact duplicate; retained first source row
SHP-00052861,71069,15,False,,exact duplicate; retained first source row
SHP-00002008,37058,14,True,,exact duplicate; retained first source row
SHP-00002008,83505,14,False,,exact duplicate; retained first source row
SHP-00050001,37066,14,True,,exact duplicate; retained first source row
SHP-00050001,59169,14,False,,exact duplicate; retained first source row
SHP-00034857,37095,14,True,,exact duplicate; retained first source row
SHP-00034857,83998,14,False,,exact duplicate; retained first source row
SHP-00040398,37102,14,True,,exact duplicate; retained first source row
SHP-00040398,54525,14,False,,exact duplicate; retained first source row
SHP-00002729,37117,14,True,,exact duplicate; retained first source row
SHP-00002729,77955,14,False,,exact duplicate; retained first source row
SHP-00061703,37125,15,True,,exact duplicate; retained first source row
SHP-00061703,39389,15,False,,exact duplicate; retained first source row
SHP-00074386,37133,15,True,,exact duplicate; retained first source row
SHP-00074386,37308,15,False,,exact duplicate; retained first source row
SHP-00005697,37138,15,True,,exact duplicate; retained first source row
SHP-00005697,55826,15,False,,exact duplicate; retained first source row
SHP-00007544,37153,15,True,,exact duplicate; retained first source row
SHP-00007544,39477,15,False,,exact duplicate; retained first source row
SHP-00012319,37155,15,True,,exact duplicate; retained first source row
SHP-00012319,74093,15,False,,exact duplicate; retained first source row
SHP-00074844,37165,15,True,,exact duplicate; retained first source row
SHP-00074844,41862,15,False,,exact duplicate; retained first source row
SHP-00050579,37180,15,True,,exact duplicate; retained first source row
SHP-00050579,49792,15,False,,exact duplicate; retained first source row
SHP-00027950,37216,14,True,,exact duplicate; retained first source row
SHP-00027950,64519,14,False,,exact duplicate; retained first source row
SHP-00008890,37256,14,True,,exact duplicate; retained first source row
SHP-00008890,38000,14,False,,exact duplicate; retained first source row
SHP-00048037,37258,15,True,,exact duplicate; retained first source row
SHP-00048037,38169,15,False,,exact duplicate; retained first source row
SHP-00052767,37299,15,True,,exact duplicate; retained first source row
SHP-00052767,37838,15,False,,exact duplicate; retained first source row
SHP-00016578,37349,15,True,,exact duplicate; retained first source row
SHP-00016578,88030,15,False,,exact duplicate; retained first source row
SHP-00033851,37405,15,True,,exact duplicate; retained first source row
SHP-00033851,50522,15,False,,exact duplicate; retained first source row
SHP-00042024,37408,14,True,,exact duplicate; retained first source row
SHP-00042024,66837,14,False,,exact duplicate; retained first source row
SHP-00030060,37457,15,True,,exact duplicate; retained first source row
SHP-00030060,80134,15,False,,exact duplicate; retained first source row
SHP-00063612,37458,15,True,,exact duplicate; retained first source row
SHP-00063612,83340,15,False,,exact duplicate; retained first source row
SHP-00042850,37467,14,True,,exact duplicate; retained first source row
SHP-00042850,59858,14,False,,exact duplicate; retained first source row
SHP-00048264,37469,15,True,,exact duplicate; retained first source row
SHP-00048264,68253,15,False,,exact duplicate; retained first source row
SHP-00048263,37522,15,True,,exact duplicate; retained first source row
SHP-00048263,58945,15,False,,exact duplicate; retained first source row
SHP-00012873,37540,14,True,,exact duplicate; retained first source row
SHP-00012873,71713,14,False,,exact duplicate; retained first source row
SHP-00039034,37551,14,True,,exact duplicate; retained first source row
SHP-00039034,55700,14,False,,exact duplicate; retained first source row
SHP-00025431,37628,7,False,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00025431,77710,15,True,shipment_weight_kg,retained highest-quality copy; conflict in shipment_weight_kg
SHP-00028596,37673,15,True,,exact duplicate; retained first source row
SHP-00028596,88232,15,False,,exact duplicate; retained first source row
SHP-00041037,37679,15,True,,exact duplicate; retained first source row
SHP-00041037,72779,15,False,,exact duplicate; retained first source row
SHP-00061469,37685,15,True,,exact duplicate; retained first source row
SHP-00061469,47351,15,False,,exact duplicate; retained first source row
SHP-00007616,37715,15,True,,exact duplicate; retained first source row
SHP-00007616,50472,15,False,,exact duplicate; retained first source row
SHP-00034867,37767,15,True,,exact duplicate; retained first source row
SHP-00034867,75371,15,False,,exact duplicate; retained first source row
SHP-00015356,37777,15,True,,exact duplicate; retained first source row
